Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2023593,2023-04-28,2023-04-29,First Class,CU-10469,Nancy Wilson,Consumer,West,California,San Francisco,Office Supplies,Paper,4.52,1,,0.93
ORD-2022492,2023-12-25,2023-12-30,Standard Class,CU-10220,David Rodriguez,Consumer,Central,Michigan,Detroit,Office Supplies,Fasteners,7.68,2,0.2,0.38
ORD-2022961,2023-06-13,2023-06-18,Standard Class,CU-10649,Kevin Garcia,Consumer,West,California,San Francisco,Furniture,Bookcases,479.94,1,0.3,-211.85
ORD-2023860,2023-11-20,2023-11-27,Standard Class,CU-10823,Elizabeth Smith,Consumer,South,Georgia,Atlanta,Office Supplies,Binders,155.1,4,0.15,35.61
ORD-2024349,2022-02-18,2022-02-24,Standard Class,CU-10424,Sandra Martinez,Home Office,South,Georgia,Atlanta,Office Supplies,Art,11.8,1,0.0,2.92
ORD-2025953,2024-03-28,2024-04-04,Standard Class,CU-10516,Amy Hernandez,Consumer,West,California,San Francisco,Office Supplies,Art,27.66,2,0.2,1.15
ORD-2025913,2023-04-05,2023-04-07,First Class,CU-10612,Kevin Taylor,Corporate,East,New York,Buffalo,Office Supplies,Binders,283.3,7,0.3,-5.72
ORD-2024586,2023-01-03,2023-01-09,Standard Class,CU-10121,Nancy Martin,Corporate,Central,Texas,Houston,Furniture,Furnishings,448.0,3,0.0,65.54
ORD-2025454,2024-12-27,2025-01-03,Standard Class,CU-10120,Linda Jones,Home Office,Central,Texas,Houston,Technology,Accessories,1181.97,6,0.0,319.2
ORD-2023826,2023-09-27,2023-09-30,Standard Class,CU-10801,Mary Wilson,Consumer,South,Georgia,Atlanta,Furniture,Chairs,2156.64,4,0.1,-59.88
ORD-2024694,2024-10-25,2024-10-26,First Class,CU-10309,David Lopez,Corporate,Central,Ohio,Columbus,Technology,Machines,943.9,1,0.0,243.64
ORD-2026262,2022-12-08,2022-12-11,,CU-10411,John Martinez,Consumer,East,New York,Buffalo,Technology,Phones,231.47,3,0.0,67.11
ORD-2023467,2022-11-09,2022-11-14,Standard Class,CU-10657,Susan Lopez,Corporate,West,Arizona,Phoenix,Office Supplies,Paper,155.63,7,0.1,33.39
ORD-2025552,2023-01-23,2023-01-23,Same Day,CU-10370,Michael Rodriguez,Corporate,West,California,Los Angeles,Office Supplies,Labels,17.68,3,0.1,4.93
ORD-2022621,2023-08-31,2023-09-01,First Class,CU-10533,Kevin Hernandez,Corporate,East,New York,Buffalo,Furniture,Bookcases,234.39,1,0.0,43.33
ORD-2024731,2022-12-15,2022-12-22,Standard Class,CU-10613,Michael Martin,Home Office,Central,Michigan,Detroit,Office Supplies,Storage,505.87,3,0.0,143.8
ORD-2024894,2024-12-25,2024-12-28,Second Class,CU-10114,Steven Miller,Consumer,West,Washington,Seattle,Technology,Phones,1341.69,4,0.3,-230.98
ORD-2023778,2023-01-27,2023-02-02,Standard Class,CU-10053,Barbara Anderson,Consumer,West,Arizona,Phoenix,Office Supplies,Supplies,178.97,2,0.15,30.55
ORD-2022336,2022-06-04,2022-06-06,First Class,CU-10406,Michael Jackson,Home Office,West,Arizona,Phoenix,Technology,Machines,18960.58,7,0.15,-1447.93
ORD-2023083,2024-09-21,2024-09-27,Standard Class,CU-10164,David Lopez,Consumer,Central,Ohio,Columbus,Technology,Phones,398.59,6,0.0,74.02
ORD-2022390,2023-12-17,2023-12-18,First Class,CU-10040,Jason Smith,Home Office,Central,Texas,Houston,Office Supplies,Paper,62.63,5,0.15,8.41
ORD-2022737,2022-12-17,2022-12-21,Second Class,CU-10297,David Martinez,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Supplies,10.92,1,0.0,3.86
ORD-2023730,2024-12-05,2024-12-05,,CU-10513,Laura Thomas,Consumer,Central,Ohio,Columbus,Technology,Phones,1572.11,2,0.2,-37.5
ORD-2023068,2022-02-17,2022-02-23,Standard Class,CU-10280,Karen Miller,Home Office,East,New York,New York City,Office Supplies,Paper,120.85,5,0.0,41.02
ORD-2022937,2022-07-11,2022-07-12,First Class,CU-10238,Michael Williams,Consumer,East,Massachusetts,Boston,Furniture,Bookcases,358.3,4,0.3,-142.89
ORD-2023873,2024-12-24,2024-12-29,Standard Class,CU-10539,Laura Taylor,Consumer,South,Tennessee,Nashville,Office Supplies,Labels,8.77,1,,0.85
ORD-2026165,2022-11-20,2022-11-24,Second Class,CU-10552,Barbara Lopez,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,64.23,3,0.15,6.2
ORD-2023015,2022-09-21,2022-09-26,Standard Class,CU-10759,Susan Brown,Home Office,West,California,San Francisco,Technology,Phones,494.98,2,0.2,-20.83
ORD-2022257,2022-06-18,2022-06-19,First Class,CU-10785,Kevin Williams,Corporate,Central,Illinois,Chicago,Furniture,Bookcases,1311.47,2,0.15,-230.12
ORD-2024501,2024-02-04,2024-02-08,Standard Class,CU-10711,Amy Jones,Home Office,West,California,San Francisco,Office Supplies,Art,12.9,3,0.0,5.16
ORD-2023339,2023-03-19,2023-03-25,Standard Class,CU-10584,Amy Martin,Corporate,South,Florida,Miami,Office Supplies,Fasteners,7.73,1,0.3,0.24
ORD-2023152,2022-06-05,2022-06-08,Second Class,CU-10789,Susan Wilson,Corporate,West,Arizona,Phoenix,Furniture,Bookcases,430.52,1,0.4,-230.2
ORD-2022992,2024-07-19,2024-07-24,Standard Class,CU-10289,Robert Anderson,Consumer,East,Massachusetts,Boston,Technology,Accessories,199.32,2,0.15,-0.54
ORD-2024328,2023-11-15,2023-11-19,Second Class,CU-10474,Jason Lopez,Home Office,Central,Texas,Houston,Office Supplies,Fasteners,9.95,1,0.1,1.23
ORD-2023009,2023-07-21,2023-07-25,Second Class,CU-10406,Michael Jackson,Consumer,South,Georgia,Atlanta,Technology,Machines,2055.08,2,0.2,-226.83
ORD-2024453,2024-07-14,2024-07-17,Standard Class,CU-10832,Linda Jones,Consumer,West,California,Los Angeles,Furniture,Tables,2081.84,2,0.0,433.18
ORD-2024318,2023-09-07,2023-09-13,Standard Class,CU-10012,Amy Jackson,Corporate,Central,Michigan,Detroit,Furniture,Furnishings,542.96,6,0.0,99.66
ORD-2022526,2024-12-12,2024-12-19,Standard Class,CU-10769,Robert Martinez,Corporate,West,California,Los Angeles,Furniture,Bookcases,590.85,4,0.0,110.5
ORD-2022132,2023-11-19,2023-11-21,Second Class,CU-10104,Elizabeth Anderson,Consumer,East,Massachusetts,Boston,Office Supplies,Supplies,48.63,2,0.0,14.12
ORD-2022035,2022-10-04,2022-10-05,First Class,CU-10057,Susan Thomas,Corporate,Central,Michigan,Detroit,Technology,Copiers,18634.48,6,,3297.26
ORD-2022441,2022-08-29,2022-08-31,Second Class,CU-10050,John Johnson,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,5.08,2,0.0,1.36
ORD-2022064,2023-12-16,2023-12-20,Standard Class,CU-10413,Jason Martin,Consumer,West,Washington,Seattle,Furniture,Bookcases,3486.45,6,0.2,-618.51
ORD-2024029,2023-11-26,2023-11-26,Same Day,CU-10721,Michael Lopez,Corporate,West,California,San Francisco,Office Supplies,Fasteners,21.28,3,0.15,3.18
ORD-2023668,2022-04-01,2022-04-04,Second Class,CU-10344,Linda Davis,Consumer,East,New York,New York City,Technology,Accessories,183.39,1,0.0,38.08
ORD-2025815,2023-04-10,2023-04-11,First Class,CU-10827,Linda Martin,Consumer,East,Massachusetts,Boston,Furniture,Tables,6355.39,5,0.1,-208.12
ORD-2023282,2023-06-08,2023-06-14,Standard Class,CU-10670,Nancy Thomas,Consumer,Central,Ohio,Columbus,Office Supplies,Paper,12.01,1,0.0,4.88
ORD-2024175,2023-11-11,2023-11-12,First Class,CU-10727,Mary Smith,Consumer,Central,Texas,Houston,Technology,Accessories,117.57,1,0.4,-26.74
ORD-2022638,2024-06-21,2024-06-25,Second Class,CU-10302,David Smith,Corporate,West,California,San Francisco,Technology,Phones,1888.19,2,0.1,216.09
ORD-2024408,2022-12-30,2023-01-01,Second Class,CU-10830,Karen Taylor,Corporate,Central,Texas,Houston,Furniture,Tables,10175.18,8,0.3,-3339.18
ORD-2023224,2022-09-16,2022-09-19,Second Class,CU-10354,Amy Johnson,Corporate,West,Washington,Seattle,Technology,Accessories,267.76,4,0.0,61.12
ORD-2024610,2024-11-04,2024-11-07,Standard Class,CU-10145,Karen Lee,Consumer,East,New York,New York City,Technology,Machines,8340.57,5,0.0,1369.36
ORD-2025429,2024-08-29,2024-09-01,Standard Class,CU-10751,Sandra Johnson,Corporate,East,Pennsylvania,Philadelphia,Furniture,Chairs,768.56,3,0.4,-451.29
ORD-2023218,2024-01-22,2024-01-29,Standard Class,CU-10123,Jason Jackson,Corporate,West,Arizona,Phoenix,Furniture,Chairs,2422.58,6,0.15,-161.16
ORD-2023598,2024-08-15,2024-08-18,Standard Class,CU-10444,Jason Hernandez,Consumer,Central,Ohio,Columbus,Technology,Phones,6134.14,6,0.1,383.85
ORD-2025059,2022-12-01,2022-12-08,Standard Class,CU-10026,James Thomas,Consumer,Central,Michigan,Detroit,Office Supplies,Supplies,80.06,2,0.15,5.19
ORD-2022767,2022-03-04,2022-03-08,Second Class,CU-10077,Jason Johnson,Consumer,West,Arizona,Phoenix,Office Supplies,Supplies,54.54,3,,10.92
ORD-2025508,2024-01-31,2024-02-03,Second Class,CU-10354,Amy Johnson,Home Office,East,Massachusetts,Boston,Technology,Accessories,585.38,7,0.15,-24.05
ORD-2023294,2023-01-26,2023-01-29,Standard Class,CU-10416,Elizabeth Thomas,Consumer,West,Washington,Seattle,Technology,Accessories,89.16,3,0.3,-14.54
ORD-2025658,2024-10-30,2024-11-04,Standard Class,CU-10158,Laura Lopez,Consumer,West,Arizona,Phoenix,Office Supplies,Art,39.43,3,0.1,5.26
ORD-2023108,2024-12-31,2025-01-03,Second Class,CU-10212,Linda Wilson,Corporate,South,Tennessee,Nashville,Technology,Accessories,32.24,3,0.0,6.94
ORD-2023659,2022-03-10,2022-03-17,Standard Class,CU-10653,Sandra Jones,Home Office,Central,Texas,Houston,Technology,Accessories,66.43,2,0.0,16.33
ORD-2023744,2024-03-21,2024-03-23,Second Class,CU-10807,Karen Garcia,Corporate,West,Arizona,Phoenix,Office Supplies,Supplies,80.54,1,0.1,15.17
ORD-2023278,2024-10-15,2024-10-16,First Class,CU-10546,Karen Jones,Consumer,East,Pennsylvania,Philadelphia,Technology,Machines,10732.41,8,0.0,2344.24
ORD-2024751,2024-04-10,2024-04-11,First Class,CU-10621,Karen Miller,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,18.0,1,0.0,5.59
ORD-2025575,2023-04-06,2023-04-13,Standard Class,CU-10473,Sandra Jackson,Consumer,Central,Ohio,Columbus,Office Supplies,Paper,31.14,2,0.0,7.78
ORD-2022129,2023-11-23,2023-11-25,Second Class,CU-10557,Ashley Hernandez,Consumer,East,New York,Buffalo,Office Supplies,Art,51.02,3,0.0,13.57
ORD-2025598,2024-12-08,2024-12-12,Second Class,CU-10263,Steven Hernandez,Consumer,West,Washington,Seattle,Office Supplies,Paper,18.22,1,0.15,2.91
ORD-2025192,2023-11-04,2023-11-05,First Class,CU-10586,Susan Taylor,Corporate,Central,Michigan,Detroit,Office Supplies,Labels,25.65,2,0.15,2.69
ORD-2025418,2022-04-11,2022-04-13,First Class,CU-10176,James Williams,Home Office,West,Washington,Seattle,Office Supplies,Binders,276.05,6,0.1,50.54
ORD-2025531,2022-02-03,2022-02-07,Second Class,CU-10675,Amy Smith,Corporate,Central,Ohio,Columbus,Office Supplies,Fasteners,7.48,3,0.0,2.16
ORD-2024686,2022-11-14,2022-11-16,Second Class,CU-10083,Ashley Lee,Corporate,South,North Carolina,Charlotte,Office Supplies,Art,22.94,1,0.1,3.84
ORD-2022452,2024-03-21,2024-03-25,Second Class,CU-10829,Robert Miller,Consumer,South,North Carolina,Charlotte,Technology,Machines,222.84,1,0.3,0.51
ORD-2023234,2022-10-31,2022-11-01,First Class,CU-10785,Kevin Williams,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Storage,554.52,5,0.1,141.83
ORD-2026037,2024-09-24,2024-09-30,Standard Class,CU-10185,Michael Miller,Corporate,Central,Illinois,Chicago,Office Supplies,Labels,18.25,2,0.1,3.91
ORD-2023719,2024-09-07,2024-09-12,Standard Class,CU-10696,Sandra Rodriguez,Corporate,West,Arizona,Phoenix,Office Supplies,Binders,30.13,3,0.0,13.01
ORD-2026305,2022-07-18,2022-07-20,Second Class,CU-10083,Ashley Lee,Corporate,Central,Illinois,Chicago,Office Supplies,Fasteners,43.09,5,0.1,11.7
ORD-2024444,2023-08-19,2023-08-23,Standard Class,CU-10046,Ashley Lee,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,271.62,6,0.15,73.2
ORD-2022459,2023-12-17,2023-12-24,Standard Class,CU-10015,John Miller,Home Office,West,California,San Francisco,Office Supplies,Art,21.26,1,0.0,6.74
ORD-2022680,2022-04-25,2022-04-29,Second Class,CU-10123,Jason Jackson,Corporate,West,California,Los Angeles,Technology,Machines,2215.51,3,0.1,168.14
ORD-2024009,2024-02-13,2024-02-19,Standard Class,CU-10686,Michael Smith,Corporate,Central,Michigan,Detroit,Technology,Phones,86.33,1,0.0,21.76
ORD-2023747,2023-10-14,2023-10-19,Standard Class,CU-10228,Mary Wilson,Corporate,West,Washington,Seattle,Office Supplies,Supplies,177.97,2,0.0,61.4
ORD-2024462,2022-05-28,2022-06-01,Second Class,CU-10181,Jason Smith,Consumer,East,Massachusetts,Boston,Technology,Phones,1010.8,1,0.0,327.3
ORD-2025573,2023-06-29,2023-07-01,First Class,CU-10824,Michael Williams,Consumer,West,Arizona,Phoenix,Furniture,Chairs,122.97,1,0.15,-14.75
ORD-2022361,2022-07-09,2022-07-12,Standard Class,CU-10491,Michael Jackson,Home Office,Central,Michigan,Detroit,Furniture,Furnishings,97.34,1,0.15,-14.22
ORD-2023804,2024-01-18,2024-01-19,First Class,CU-10473,Sandra Jackson,Consumer,South,Florida,Miami,Office Supplies,Binders,414.72,8,0.0,169.44
ORD-2024965,2023-10-27,2023-10-30,Standard Class,CU-10467,James Miller,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Art,196.09,6,0.0,52.4
ORD-2024487,2024-08-01,2024-08-04,Second Class,CU-10563,David Williams,Home Office,West,Arizona,Phoenix,Technology,Copiers,10212.96,5,0.1,1442.95
ORD-2022202,2023-09-12,2023-09-18,Standard Class,CU-10525,Michael Wilson,Consumer,East,New York,Buffalo,Furniture,Furnishings,230.98,5,0.0,52.06
ORD-2022934,2024-06-19,2024-06-23,Second Class,CU-10726,Jason Williams,Consumer,Central,Texas,Houston,Office Supplies,Storage,222.55,1,0.1,51.39
ORD-2024820,2022-12-10,2022-12-16,Standard Class,CU-10220,David Rodriguez,Home Office,West,Washington,Seattle,Office Supplies,Art,117.99,4,0.2,17.45
ORD-2026258,2024-12-11,2024-12-13,First Class,CU-10657,Susan Lopez,Corporate,West,California,Los Angeles,Technology,Phones,3823.75,4,0.0,881.07
ORD-2026092,2024-09-13,2024-09-17,Standard Class,CU-10205,Steven Garcia,Consumer,West,Arizona,Phoenix,Technology,Copiers,7636.99,2,0.2,-377.6
ORD-2022124,2022-03-19,2022-03-22,Standard Class,CU-10491,Michael Jackson,Consumer,East,New York,Buffalo,Office Supplies,Supplies,97.18,2,0.0,34.15
ORD-2023965,2022-05-06,2022-05-09,Standard Class,CU-10249,Jason Williams,Corporate,South,Florida,Miami,Technology,Phones,3265.72,3,0.15,238.23
ORD-2022446,2024-12-22,2024-12-26,Standard Class,CU-10114,Steven Miller,Corporate,South,Georgia,Atlanta,Office Supplies,Binders,94.53,5,0.0,26.71
ORD-2025252,2022-12-02,2022-12-07,Standard Class,CU-10789,Susan Wilson,Consumer,East,New York,New York City,Furniture,Tables,210.24,1,0.3,-73.15
ORD-2025695,2023-05-28,2023-06-01,Standard Class,CU-10060,Nancy Lee,Consumer,West,California,San Francisco,Furniture,Chairs,3188.26,6,0.3,-1152.71
ORD-2025200,2024-06-03,2024-06-06,Standard Class,CU-10695,Robert Lee,Corporate,South,Tennessee,Nashville,Office Supplies,Art,120.09,5,0.0,30.93
ORD-2026494,2022-12-02,2022-12-07,Standard Class,CU-10780,Kevin Lee,Consumer,West,California,San Francisco,Office Supplies,Fasteners,21.8,2,0.3,-1.74
ORD-2026101,2023-12-28,2023-12-31,Standard Class,CU-10496,Jason Brown,Corporate,Central,Texas,Houston,Furniture,Tables,1179.08,1,0.15,-129.87
ORD-2023588,2022-12-14,2022-12-16,First Class,CU-10298,Sandra Moore,Corporate,Central,Ohio,Columbus,Office Supplies,Labels,41.74,4,0.1,10.19
ORD-2022935,2022-10-23,2022-10-27,Standard Class,CU-10545,Patricia Lee,Home Office,Central,Texas,Houston,Office Supplies,Fasteners,12.55,1,0.15,2.32
ORD-2023450,2024-07-29,2024-08-05,Standard Class,CU-10631,Jason Brown,Corporate,Central,Illinois,Chicago,Technology,Accessories,197.17,1,0.1,27.81
ORD-2024660,2024-09-18,2024-09-23,Standard Class,CU-10416,Elizabeth Thomas,Corporate,West,California,Los Angeles,Furniture,Furnishings,82.73,1,0.15,-10.74
ORD-2023353,2022-12-17,2022-12-18,First Class,CU-10097,John Brown,Consumer,East,New York,Buffalo,Technology,Phones,252.28,1,0.0,60.74
ORD-2026060,2024-12-16,2024-12-19,Standard Class,CU-10794,Jason Taylor,Consumer,South,Georgia,Atlanta,Furniture,Furnishings,173.14,2,,-114.9
ORD-2023188,2022-08-03,2022-08-04,First Class,CU-10416,Elizabeth Thomas,Corporate,West,Arizona,Phoenix,Furniture,Furnishings,40.23,1,0.5,-33.9
ORD-2022217,2022-07-15,2022-07-20,Standard Class,CU-10721,Michael Lopez,Home Office,Central,Ohio,Columbus,Technology,Phones,2173.11,3,0.15,142.76
ORD-2023415,2024-07-22,2024-07-28,Standard Class,CU-10654,Robert Johnson,Corporate,West,California,San Francisco,Technology,Machines,2156.97,1,0.4,-493.92
ORD-2024346,2024-10-11,2024-10-18,Standard Class,CU-10103,Elizabeth Anderson,Consumer,East,New York,Buffalo,Office Supplies,Fasteners,38.76,2,0.15,4.24
ORD-2025798,2023-05-16,2023-05-22,Standard Class,CU-10190,James Martinez,Corporate,Central,Illinois,Chicago,Technology,Accessories,73.47,3,0.15,0.28
ORD-2022877,2022-12-25,2022-12-29,Second Class,CU-10693,Patricia Anderson,Home Office,South,Tennessee,Nashville,Office Supplies,Fasteners,49.35,6,0.0,10.55
ORD-2024642,2023-11-16,2023-11-17,First Class,CU-10587,Laura Rodriguez,Home Office,Central,Texas,Houston,Furniture,Chairs,266.93,1,0.0,42.2
ORD-2024022,2022-01-29,2022-01-29,Same Day,CU-10800,Ashley Lopez,Corporate,East,New York,New York City,Technology,Phones,2910.71,3,0.0,522.61
ORD-2025971,2022-08-14,2022-08-21,Standard Class,CU-10787,Nancy Lopez,Consumer,West,Washington,Seattle,Office Supplies,Supplies,46.02,1,0.1,10.59
ORD-2024692,2024-10-26,2024-10-30,Standard Class,CU-10608,Karen Hernandez,Consumer,West,Arizona,Phoenix,Office Supplies,Art,38.07,1,0.15,4.77
ORD-2023481,2022-04-24,2022-04-27,Standard Class,CU-10372,Susan Anderson,Consumer,Central,Michigan,Detroit,Technology,Phones,749.03,1,0.0,208.53
ORD-2026402,2022-02-09,2022-02-14,Standard Class,CU-10632,Sandra Jones,Consumer,West,Arizona,Phoenix,Technology,Copiers,1128.02,1,0.1,75.39
ORD-2022736,2022-10-24,2022-10-26,Second Class,CU-10208,David Brown,Consumer,West,California,Los Angeles,Office Supplies,Paper,40.48,3,0.0,11.06
ORD-2023846,2022-12-28,2022-12-31,Standard Class,CU-10227,Linda Garcia,Consumer,East,New York,Buffalo,Office Supplies,Fasteners,94.39,5,0.0,24.15
ORD-2022272,2022-04-05,2022-04-07,Second Class,CU-10761,Michael Lopez,Corporate,East,New York,New York City,Furniture,Chairs,3034.82,6,0.3,-1017.09
ORD-2023490,2022-04-15,2022-04-15,Same Day,CU-10843,Ashley Lopez,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,16.54,1,0.15,2.88
ORD-2025855,2022-11-04,2022-11-06,First Class,CU-10144,Michael Garcia,Consumer,West,California,San Francisco,Furniture,Chairs,3190.05,8,0.2,-528.73
ORD-2025419,2024-09-28,2024-10-05,Standard Class,CU-10332,James Anderson,Consumer,Central,Ohio,Columbus,Office Supplies,Binders,43.87,1,0.3,-1.28
ORD-2023944,2024-09-01,2024-09-08,Standard Class,CU-10216,Amy Miller,Home Office,West,Washington,Seattle,Technology,Phones,1024.13,4,0.15,133.17
ORD-2022660,2022-12-04,2022-12-10,Standard Class,CU-10809,Laura Garcia,Corporate,West,Washington,Seattle,Technology,Accessories,847.54,3,0.1,85.43
ORD-2023446,2024-11-18,2024-11-20,Second Class,CU-10622,Robert Rodriguez,Consumer,South,Georgia,Atlanta,Furniture,Furnishings,422.09,5,0.2,-98.48
ORD-2022288,2023-10-05,2023-10-08,Standard Class,CU-10628,Kevin Martin,Consumer,Central,Ohio,Columbus,Furniture,Chairs,1870.39,4,0.3,-751.55
ORD-2023776,2024-03-25,2024-03-28,Standard Class,CU-10738,Ashley Rodriguez,Consumer,West,Washington,Seattle,Office Supplies,Fasteners,13.5,1,0.0,4.92
ORD-2023357,2023-07-25,2023-07-25,Same Day,CU-10504,Jason Smith,Consumer,Central,Illinois,Chicago,Office Supplies,Art,297.97,8,0.0,86.02
ORD-2025019,2022-11-12,2022-11-14,,CU-10778,Ashley Brown,Consumer,Central,Texas,Houston,Technology,Phones,969.5,2,0.2,50.62
ORD-2025721,2023-09-26,2023-09-29,Standard Class,CU-10003,Kevin Martinez,Consumer,West,California,San Francisco,Office Supplies,Paper,30.94,4,0.0,12.09
ORD-2025483,2023-11-09,2023-11-15,,CU-10756,Laura Wilson,Consumer,South,North Carolina,Charlotte,Office Supplies,Supplies,302.79,3,,54.06
ORD-2025180,2024-12-01,2024-12-05,Standard Class,CU-10379,Amy Davis,Consumer,East,New York,Buffalo,Furniture,Chairs,1044.46,4,0.0,228.05
ORD-2026207,2022-04-17,2022-04-21,Standard Class,CU-10845,Elizabeth Johnson,Consumer,South,Georgia,Atlanta,Office Supplies,Storage,48.15,1,0.0,15.35
ORD-2022226,2022-02-21,2022-02-24,Standard Class,CU-10494,Sandra Lopez,Corporate,West,Washington,Seattle,Furniture,Tables,273.13,1,0.2,-51.47
ORD-2022760,2024-03-23,2024-03-29,Standard Class,CU-10644,Linda Miller,Corporate,South,Tennessee,Nashville,Office Supplies,Binders,119.12,2,0.1,23.69
ORD-2022514,2023-01-02,2023-01-02,Same Day,CU-10206,Steven Johnson,Home Office,East,Pennsylvania,Philadelphia,Technology,Phones,1298.2,2,,335.01
ORD-2025154,2022-10-01,2022-10-06,Standard Class,CU-10432,Sandra Taylor,Consumer,West,California,San Francisco,Office Supplies,Fasteners,29.54,5,0.15,5.16
ORD-2023605,2022-12-04,2022-12-07,Standard Class,CU-10542,Patricia Miller,Corporate,West,Washington,Seattle,Office Supplies,Fasteners,44.37,7,0.15,6.91
ORD-2026396,2022-09-25,2022-09-29,Second Class,CU-10074,David Moore,Consumer,West,California,San Francisco,Furniture,Bookcases,967.66,5,0.0,244.01
